Calc. No.;Mgmt. dept. CD;Mgmt. dept. name;YM;LVL;Target item CD;Item CD;Item name;Item type name;Unit;Qty.;[STD]Qty.;Total;[STD]Total;Variable Cost;[STD]Variable Cost;Labour Cost;[STD]Labour Cost;Depreciation;[STD]Depreciation;Repair Maintenance;[STD]Repair Maintenance;Overhead Cost;[STD]Overhead Cost;Retur Cost;[STD]Retur Cost
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;121001087;PUROLITE A510Plus;Raw Material;L;20.26012377;0;115.2663752;0;115.2663752;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;201000005;Electric;SFG Utility;KCAL;7948763.966;0;643.3729554;0;643.3729554;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;201000007;MIX WATER;SFG Utility;KCAL;62.59729922;0;35.67318825;0;35.67318825;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;201000009;PURE WATER;SFG Utility;KCAL;165.9547259;0;142.7756309;0;142.7756309;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;201000011;STEAM-MSG;SFG Utility;KCAL;113.108219;0;2764.928562;0;2764.928562;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;201000058;CHILLED WATER;SFG Utility;KCAL;4645.984599;0;113.8975204;0;113.8975204;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;201000059;COOL TOWER WATER;SFG Utility;KCAL;66560.25513;0;394.884688;0;394.884688;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;211000005;WWT;SFG Bulk;KG;0.0162081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000026;PRAESTOL;Raw Material;KG;1.32906412;0;11.76084475;0;11.76084475;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000027;AQUAFLOCK;Raw Material;KG;0.40520248;0;3.0257463;0;3.0257463;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000044;H2SO4 98 %;Raw Material;KG;128.3681442;0;17.44405495;0;17.44405495;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000066;NaOCl 12 %;Raw Material;KG;16.62950959;0;2.90709936;0;2.90709936;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000230;PAC 300;Raw Material;KG;125.5317269;0;20.3273902;0;20.3273902;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121001157;Methanol;Raw Material;KG;20.53566146;0;13.11322405;0;13.11322405;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000005;Electric;SFG Utility;KCAL;827066.6701;0;66.94277628;0;66.94277628;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;109.425901;0;15.74668479;0;15.74668479;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000058;CHILLED WATER;SFG Utility;KCAL;497.1369137;0;12.18744069;0;12.18744069;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000059;COOL TOWER WATER;SFG Utility;KCAL;285.2593167;0;1.69236936;0;1.69236936;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000023;211000064;NL;SFG Bulk;KG;48104.30882;0;5864.693098;0;3344.997295;0;711.2969955;0;1266.385262;0;243.0332806;0;298.9802653;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000006;AK-12;Raw Material;KG;24.67466538;0;114.8653318;0;114.8653318;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000043;SODIUM HEXAMETAPHOSPHATE;Raw Material;KG;99.46974479;0;233.6527167;0;233.6527167;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000044;H2SO4 98 %;Raw Material;KG;21693.69345;0;2947.974226;0;2947.974226;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000045;NaOH 48 %;Raw Material;KG;7057.396282;0;2224.672401;0;2224.672401;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000055;Na2CO3;Raw Material;KG;13454.58087;0;6177.878411;0;6177.878411;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121000322;Activated Carbon  YL-100;Raw Material;KG;248.2888203;0;515.5936444;0;515.5936444;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;121001087;PUROLITE A510Plus;Raw Material;L;15.42151164;0;87.73795101;0;87.73795101;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000005;Electric;SFG Utility;KCAL;10101224.53;0;817.6713883;0;817.6713883;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;254.3958;0;36.60824507;0;36.60824507;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000007;MIX WATER;SFG Utility;KCAL;4.68818642;0;2.67172163;0;2.67172163;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000011;STEAM-MSG;SFG Utility;KCAL;143.6298392;0;3511.029067;0;3511.029067;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000058;CHILLED WATER;SFG Utility;KCAL;22040.43137;0;540.3269055;0;540.3269055;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;201000059;COOL TOWER WATER;SFG Utility;KCAL;12169.98189;0;72.20133836;0;72.20133836;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;211000062;FGh;SFG Bulk;KG;48521.69621;0;4886.93336;0;3974.473769;0;277.044899;0;419.8004747;0;41.56861254;0;174.0456045;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000004;NH3;Raw Material;KG;11807.03589;0;11016.21278;0;11016.21278;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000006;AK-12;Raw Material;KG;150.7893124;0;701.9533651;0;701.9533651;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000008;Phosporic Acid 85% Min;Raw Material;KG;103.4585388;0;151.3283443;0;151.3283443;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000009;MAGNESIUM SULPHATE 99.5% MIN;Raw Material;KG;8.40437035;0;2.51877332;0;2.51877332;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000010;DL-METHIONINE Feed Grade 99%;Raw Material;KG;2.60239593;0;16.0883476;0;16.0883476;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000011;FeSO4;Raw Material;KG;0.16643726;0;0.05369809;0;0.05369809;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000015;SS-50;Raw Material;KG;7.88372046;0;32.67710602;0;32.67710602;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000017;Biotin;Raw Material;G;30.96871067;0;26.3391724;0;26.3391724;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000018;p-Aminobenzoic-Acid;Raw Material;G;80.80031079;0;7.08726917;0;7.08726917;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000019;Thiamine Hydrochloride;Raw Material;G;4512.299046;0;242.7075862;0;242.7075862;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000035;Bacto Yeast Extract;Raw Material;KG;0.00597467;0;0.34786995;0;0.34786995;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000045;NaOH 48 %;Raw Material;KG;535.1124343;0;168.6811703;0;168.6811703;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000242;GULA;Raw Material;KG;9.53102258;0;6.16702395;0;6.16702395;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121000260;Vitamin B12 0.1 % SD;Raw Material;G;12.69372882;0;0.55770012;0;0.55770012;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121001023;Trisodium phosphate;Raw Material;MT;0.53772038;0;123.8365812;0;123.8365812;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121001192;VC Ascorbic Acid regular;Raw Material;KG;0.08065806;0;0.51044304;0;0.51044304;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;121001271;Dextrin Mixture PZ-2;Raw Material;KG;2.56000421;0;230.6853165;0;230.6853165;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;201000002;COMP.AIR;SFG Utility;KCAL;286998.8145;0;1475.583774;0;1475.583774;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;201000005;Electric;SFG Utility;KCAL;3877341.868;0;313.8320508;0;313.8320508;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;165.2423257;0;23.77882013;0;23.77882013;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;201000007;MIX WATER;SFG Utility;KCAL;10.61499858;0;6.04931604;0;6.04931604;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;201000011;STEAM-MSG;SFG Utility;KCAL;29.73366084;0;726.8388526;0;726.8388526;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;201000058;CHILLED WATER;SFG Utility;KCAL;44142.68152;0;1082.169436;0;1082.169436;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;201000059;COOL TOWER WATER;SFG Utility;KCAL;60734.01109;0;360.3185337;0;360.3185337;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;211000060;TCM;SFG Bulk;KG;30690.88847;0;746.7165235;0;232.0361552;0;158.232093;0;238.843553;0;18.77484411;0;98.82987833;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;121000000;Cane Molasses;Raw Material;MT;61.0955502;0;11149.67844;0;11149.67844;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;121000044;H2SO4 98 %;Raw Material;KG;1583.234726;0;215.1470968;0;215.1470968;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;121000944;ARONVIS  SX;Raw Material;KG;1.69535371;0;14.03159013;0;14.03159013;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;201000005;Electric;SFG Utility;KCAL;564602.049;0;45.69888985;0;45.69888985;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;36.04646237;0;5.18718398;0;5.18718398;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;201000011;STEAM-MSG;SFG Utility;KCAL;2.72994846;0;66.7335455;0;66.7335455;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;211000063;MAMENO;SFG Bulk;KG;0.19631061;0;46.76474996;0;46.7542559;0;0.00275903;0;0.00494119;0;0.00161137;0;0.00118247;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;121000070;Asam Khlorida 32%;Raw Material;KG;57.0333995;0;6.0401735;0;6.0401735;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;121000973;SOYA BEAN MEAL (A);Raw Material;KG;72.73824864;0;46.56872522;0;46.56872522;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;211000065;BM DILUTION;SFG Bulk;KG;3708.065671;0;353.2172463;0;290.6023302;0;19.10321272;0;28.90578097;0;2.62964893;0;11.97627342;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;121001072;Beet Molasses (F);Raw Material;MT;6.86628674;0;2212.211437;0;2212.211437;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000023;211000076;RS DILUTION;SFG Bulk;KG;28273.56509;0;1158.937876;0;683.9821307;0;145.7425942;0;220.1241237;0;17.97548448;0;91.11354265;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000023;121001071;Raw Sugar (F);Raw Material;MT;27.48624436;0;14799.27297;0;14799.27297;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;211000071;GM-2;SFG Bulk;KG;3690.21958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;211000072;AJI;SFG Bulk;KG;2317.79927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000023;211000073;WAC;SFG Bulk;KG;277.2507088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;0;124000033;124000033;RC 25KG P/B (HALAL Logo) NEX;Finish Good;KG;176000;176000;10086.13408;0;0;0;2552.57376;0;1911.0872;0;56.54528;0;5565.92784;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000208;Cellulose Tape 1 Inch x 72 Yds;Raw Material Packing;ROL;1.58;0;2.87823925;0;2.87823925;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000219;CARTON SHEET 110 X 110;Raw Material Packing;PC;243.39;0;83.8713397;0;83.8713397;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000223;SUPER LOCK;Raw Material Packing;PC;8.19;0;4.84000368;0;4.84000368;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000231;PLASTIC J-4;Raw Material Packing;PC;32.81;0;8.66918058;0;8.66918058;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000351;CARTON SHEET 110X130;Raw Material Packing;PC;117.18;0;49.20602639;0;49.20602639;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000454;LDPE S FILM ( 0,25 x 1300 x 1000 );Raw Material Packing;ROL;2.82;0;237.7413924;0;237.7413924;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000457;TAMPAR PLASTIK 8mm;Raw Material Packing;KG;10.65;0;29.99815235;0;29.99815235;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000462;CELLULOSE TAPE 2 INCH x 72 Y;Raw Material Packing;ROL;17.9;0;14.07389147;0;14.07389147;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000622;Lackban  Hitam  2 Inch;Raw Material Packing;ROL;0.94;0;0.82227705;0;0.82227705;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000635;Carton Sheet (110 x 180)cm;Raw Material Packing;PC;92.57;0;53.89555739;0;53.89555739;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122000641;Sticker Nex Aji Korea;Raw Material Packing;PC;3300;0;67.544334;0;67.544334;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122001249;Tape OPP Print Block Biru 36mm (1.4”);Raw Material Packing;PC;51.03;0;59.47939125;0;59.47939125;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122001484;OVER TAPE (MEC-K);Raw Material Packing;ROL;9;0;567.4544057;0;567.4544057;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122002683;Slip Sheet (1085 x 1350) 675GSM;Raw Material Packing;PC;213.98;0;318.4766173;0;318.4766173;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;122002808;PAPER BAG 25 KG RC (HALAL)  PE 80 MIC;Raw Material Packing;PC;7361;0;4785.210761;0;4785.210761;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;201000005;Electric;SFG Utility;KCAL;3925573.725;0;317.7359373;0;317.7359373;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000033;211000010;SFG MSG Bulk;SFG Bulk;KG;176310.039;0;8145.43844;0;7975.888833;0;44.47301193;0;72.47730692;0;28.94539745;0;23.65389045;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;    2;124000033;211000001;MSG (NEX) BULK;SFG Bulk;KG;171101.6993;0;4238.961427;0;0;0;1334.574786;0;1925.340023;0;459.1361414;0;519.9104765;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;121000047;GARAM CUCI;Raw Material;KG;246.2571888;0;47.2486896;0;47.2486896;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;121000066;NaOCl 12 %;Raw Material;KG;32.31386831;0;5.64897151;0;5.64897151;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;121000241;GARAM;Raw Material;KG;246.2571888;0;35.2603208;0;35.2603208;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;121001087;PUROLITE A510Plus;Raw Material;L;61.5642972;0;350.2591326;0;350.2591326;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;201000005;Electric;SFG Utility;KCAL;24153853.78;0;1955.012925;0;1955.012925;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;201000007;MIX WATER;SFG Utility;KCAL;190.2139778;0;108.399869;0;108.399869;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;201000009;PURE WATER;SFG Utility;KCAL;504.2854712;0;433.8513167;0;433.8513167;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;201000011;STEAM-MSG;SFG Utility;KCAL;343.7011584;0;8401.76919;0;8401.76919;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;201000058;CHILLED WATER;SFG Utility;KCAL;14117.72109;0;346.099603;0;346.099603;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;201000059;COOL TOWER WATER;SFG Utility;KCAL;202256.1843;0;1199.933355;0;1199.933355;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;211000005;WWT;SFG Bulk;KG;0.04925144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000026;PRAESTOL;Raw Material;KG;4.0386179;0;35.73759713;0;35.73759713;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000027;AQUAFLOCK;Raw Material;KG;1.23128594;0;9.19431423;0;9.19431423;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000044;H2SO4 98 %;Raw Material;KG;390.071387;0;53.00712844;0;53.00712844;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000066;NaOCl 12 %;Raw Material;KG;50.53197514;0;8.83378261;0;8.83378261;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000230;PAC 300;Raw Material;KG;381.4523854;0;61.76869921;0;61.76869921;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121001157;Methanol;Raw Material;KG;62.40157164;0;39.84706272;0;39.84706272;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000005;Electric;SFG Utility;KCAL;2513201.738;0;203.4185487;0;203.4185487;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;332.5117242;0;47.84934155;0;47.84934155;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000058;CHILLED WATER;SFG Utility;KCAL;1510.646482;0;37.03389127;0;37.03389127;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000059;COOL TOWER WATER;SFG Utility;KCAL;866.8155015;0;5.142591;0;5.142591;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000033;211000064;NL;SFG Bulk;KG;146174.2286;0;17821.00213;0;10164.42002;0;2161.413233;0;3848.156087;0;738.5035393;0;908.5092528;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000006;AK-12;Raw Material;KG;74.97873406;0;349.0404847;0;349.0404847;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000043;SODIUM HEXAMETAPHOSPHATE;Raw Material;KG;302.2580217;0;709.998885;0;709.998885;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000044;H2SO4 98 %;Raw Material;KG;65920.47541;0;8957.988776;0;8957.988776;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000045;NaOH 48 %;Raw Material;KG;21445.261;0;6760.096552;0;6760.096552;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000055;Na2CO3;Raw Material;KG;40884.34131;0;18772.67616;0;18772.67616;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121000322;Activated Carbon  YL-100;Raw Material;KG;754.4735115;0;1566.730821;0;1566.730821;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;121001087;PUROLITE A510Plus;Raw Material;L;46.86124017;0;266.6087015;0;266.6087015;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000005;Electric;SFG Utility;KCAL;30694520.73;0;2484.652361;0;2484.652361;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;773.0307481;0;111.2412197;0;111.2412197;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000007;MIX WATER;SFG Utility;KCAL;14.24595947;0;8.11854195;0;8.11854195;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000011;STEAM-MSG;SFG Utility;KCAL;436.4469934;0;10668.93961;0;10668.93961;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000058;CHILLED WATER;SFG Utility;KCAL;66974.1055;0;1641.88761;0;1641.88761;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;201000059;COOL TOWER WATER;SFG Utility;KCAL;36980.83932;0;219.3977047;0;219.3977047;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000033;211000062;FGh;SFG Bulk;KG;147442.5408;0;14849.89041;0;12077.2058;0;841.8544075;0;1275.644783;0;126.3142538;0;528.8711678;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000033;121000004;NH3;Raw Material;KG;35877.95783;0;33474.88917;0;33474.88917;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000033;121000006;AK-12;Raw Material;KG;458.2024348;0;2133.020808;0;2133.020808;0;0;0;0;0;0;0;0;0;0;0
