Posting Date;Document Date;Document Header Text;Purchase Order;Reference;Material;Material Description;Plant;Storage Location;Movement Type;Material Document;Batch;Qty in Un. of Entry;Unit of Entry;Entry Date;Time of Entry;User name;Base Unit of Measure;Quantity;Debit/Credit Ind.;Amount in LC;Sales Order;Text;Customer;Vendor;Vendor Name;Goods recipient;SO;SaType;Sold to party;Name 1;PO Number;NO PEB;Tanggal PEB
2023/06/07;2023/06/10;;;2050195277;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4050019391;P26032023;-48;MT;2023/06/20;15:44:26;ID0485;CB;-60;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/05/20;2023/05/27;;;2050064988;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4049705099;P26032023;-30.4;MT;2023/05/29;18:10:30;ID0485;CB;-38;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4049705099;P02032023;-33.6;MT;2023/05/29;18:10:30;ID0485;CB;-42;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/04/14;2023/04/15;;;2049619160;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4049139134;P01022023;-33.6;MT;2023/04/17;15:34:50;ID0485;CB;-42;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/14;2023/04/15;;;2049619160;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4049139134;P02032023;-46.4;MT;2023/04/17;15:34:50;ID0485;CB;-58;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/03/08;2023/03/09;;;2049194162;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4048791112;P26122022;-4;MT;2023/03/21;16:06:03;ID0485;CB;-5;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/08;2023/03/09;;;2049194162;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4048791112;P02012023;-101.6;MT;2023/03/21;16:06:03;ID0485;CB;-127;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/08;2023/03/09;;;2049194162;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4048791112;P01022023;-6.4;MT;2023/03/21;16:06:03;ID0485;CB;-8;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/02/09;2023/02/11;;;2048862035;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4048224837;P26122022;-48;MT;2023/02/15;14:26:48;ID0485;CB;-60;H;0;;;1100000001;;;1100000001;848802936;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23022;;
2023/01/16;2023/01/18;;;2048565963;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4047947208;P02122022;-28;MT;2023/01/27;10:38:28;ID0485;CB;-35;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/01/16;2023/01/18;;;2048565963;124000012;RC 800KG C/B Exp NEX;2201;2014;601;4047947208;P26122022;-52;MT;2023/01/27;10:38:28;ID0485;CB;-65;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/06/07;2023/06/10;;;2050195277;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4050019391;P15042023;-1;MT;2023/06/20;15:44:26;ID0485;BAG;-50;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4050019391;P03052023;-22;MT;2023/06/20;15:44:26;ID0485;BAG;-1100;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4050019391;P04052023;-15;MT;2023/06/20;15:44:26;ID0485;BAG;-750;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4050019391;P29052023;-14;MT;2023/06/20;15:44:26;ID0485;BAG;-700;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4050019391;P30052023;-27;MT;2023/06/20;15:44:26;ID0485;BAG;-1350;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4050019391;P31052023;-1;MT;2023/06/20;15:44:26;ID0485;BAG;-50;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/05/20;2023/05/27;;;2050064988;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049705099;P04042023;-500;BAG;2023/05/29;18:10:30;ID0485;BAG;-500;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049705099;P11042023;-1050;BAG;2023/05/29;18:10:30;ID0485;BAG;-1050;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049705099;P12042023;-800;BAG;2023/05/29;18:10:30;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049705099;P13042023;-900;BAG;2023/05/29;18:10:30;ID0485;BAG;-900;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049705099;P15042023;-750;BAG;2023/05/29;18:10:30;ID0485;BAG;-750;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/11;2023/05/17;;;2049936139;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049608057;P04042023;-11;MT;2023/05/23;12:31:24;ID0485;BAG;-550;H;0;;;1100000001;;;1100000001;849694801;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23051;;
2023/05/11;2023/05/17;;;2049936139;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049608057;P29032023;-9;MT;2023/05/23;12:31:24;ID0485;BAG;-450;H;0;;;1100000001;;;1100000001;849694801;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23051;;
2023/04/15;2023/04/15;;;2049619826;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049139135;P29032023;-3;MT;2023/04/17;15:34:56;ID0485;BAG;-150;H;0;;;1100000001;;;1100000001;849358325;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23041;;
2023/04/15;2023/04/15;;;2049619826;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049139135;P28032023;-21;MT;2023/04/17;15:34:56;ID0485;BAG;-1050;H;0;;;1100000001;;;1100000001;849358325;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23041;;
2023/04/15;2023/04/15;;;2049619826;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049139135;P27032023;-16;MT;2023/04/17;15:34:56;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;849358325;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23041;;
2023/04/14;2023/04/15;;;2049619160;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049139134;P06032023;-40;MT;2023/04/17;15:34:50;ID0485;BAG;-2000;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/14;2023/04/15;;;2049619160;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049139134;P25032023;-32;MT;2023/04/17;15:34:50;ID0485;BAG;-1600;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/14;2023/04/15;;;2049619160;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049139134;P27032023;-8;MT;2023/04/17;15:34:50;ID0485;BAG;-400;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/05;2023/04/10;;;2049528622;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049134793;P06032023;-6;MT;2023/04/15;10:30:49;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;849358332;ZEXO;1100000001;AJINOMOTO CO., INC.;SH-23041;;
2023/04/05;2023/04/10;;;2049528622;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4049134793;P01032023;-14;MT;2023/04/15;10:30:49;ID0485;BAG;-700;H;0;;;1100000001;;;1100000001;849358332;ZEXO;1100000001;AJINOMOTO CO., INC.;SH-23041;;
2023/03/08;2023/03/09;;;2049194162;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048791112;P24022023;-5;MT;2023/03/21;16:06:03;ID0485;BAG;-250;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/08;2023/03/09;;;2049194162;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048791112;P21022023;-32;MT;2023/03/21;16:06:03;ID0485;BAG;-1600;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/08;2023/03/09;;;2049194162;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048791112;P27012023;-3;MT;2023/03/21;16:06:03;ID0485;BAG;-150;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/07;2023/03/09;;;2049193429;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048791108;P24022023;-14;MT;2023/03/21;16:05:49;ID0485;BAG;-700;H;0;;;1100000001;;;1100000001;848599795;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23031;;
2023/03/07;2023/03/09;;;2049193429;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048791108;P01032023;-6;MT;2023/03/21;16:05:49;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;848599795;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23031;;
2023/02/08;2023/02/09;;;2048839193;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048224836;P27012023;-17;MT;2023/02/15;14:26:24;ID0485;BAG;-850;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/08;2023/02/09;;;2048839193;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048224836;P24012023;-38;MT;2023/02/15;14:26:24;ID0485;BAG;-1900;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/08;2023/02/09;;;2048839193;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048224836;P20012023;-20;MT;2023/02/15;14:26:24;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/08;2023/02/09;;;2048839193;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048224836;P19012023;-5;MT;2023/02/15;14:26:24;ID0485;BAG;-250;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/07;2023/02/09;;;2048838428;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048224835;P19012023;-19;MT;2023/02/15;14:26:02;ID0485;BAG;-950;H;0;;;1100000001;;;1100000001;848599742;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23021;;
2023/02/07;2023/02/09;;;2048838428;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4048224835;P29122022;-21;MT;2023/02/15;14:26:02;ID0485;BAG;-1050;H;0;;;1100000001;;;1100000001;848599742;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23021;;
2023/01/28;2023/01/28;;;2048699415;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047992446;P28122022;-6;MT;2023/01/31;15:12:34;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;848533638;ZEXO;1100000001;AJINOMOTO CO., INC.;SH-23021;;
2023/01/28;2023/01/28;;;2048699415;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047992446;P27122022;-14;MT;2023/01/31;15:12:34;ID0485;BAG;-700;H;0;;;1100000001;;;1100000001;848533638;ZEXO;1100000001;AJINOMOTO CO., INC.;SH-23021;;
2023/01/27;2023/01/28;;;2048699413;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047992440;P29122022;-2;MT;2023/01/31;15:11:24;ID0485;BAG;-100;H;0;;;1100000001;;;1100000001;848533271;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23021;;
2023/01/27;2023/01/28;;;2048699413;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047992440;P28122022;-18;MT;2023/01/31;15:11:24;ID0485;BAG;-900;H;0;;;1100000001;;;1100000001;848533271;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23021;;
2023/01/20;2023/01/21;;;2048610637;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047947283;P27122022;-12;MT;2023/01/27;10:42:13;ID0485;BAG;-600;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047947283;P16122022;-4;MT;2023/01/27;10:42:13;ID0485;BAG;-200;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047947283;P15122022;-10;MT;2023/01/27;10:42:13;ID0485;BAG;-500;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047947283;P03122022;-24;MT;2023/01/27;10:42:13;ID0485;BAG;-1200;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047947283;P05112022;-10;MT;2023/01/27;10:42:13;ID0485;BAG;-500;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/16;2023/01/18;;;2048562339;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047947200;P05112022;-9;MT;2023/01/27;10:37:43;ID0485;BAG;-450;H;0;;;1100000001;;;1100000001;848364644;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23011;;
2023/01/16;2023/01/18;;;2048562339;124000016;IRC 20KG P/B Exp NEX;2201;2014;601;4047947200;P04112022;-11;MT;2023/01/27;10:37:43;ID0485;BAG;-550;H;0;;;1100000001;;;1100000001;848364644;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23011;;
2023/05/20;2023/05/27;;;2050064988;124000017;FC 900 C/B Exp NEX;2201;2014;601;4049705099;P27042023;-8;CB;2023/05/29;18:10:30;ID0485;CB;-8;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000017;FC 900 C/B Exp NEX;2201;2014;601;4049705099;P26042023;-10;CB;2023/05/29;18:10:30;ID0485;CB;-10;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000017;FC 900 C/B Exp NEX;2201;2014;601;4049705099;P25042023;-13;CB;2023/05/29;18:10:30;ID0485;CB;-13;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000017;FC 900 C/B Exp NEX;2201;2014;601;4049705099;P24042023;-16;CB;2023/05/29;18:10:30;ID0485;CB;-16;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000017;FC 900 C/B Exp NEX;2201;2014;601;4049705099;P19022023;-13;CB;2023/05/29;18:10:30;ID0485;CB;-13;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000017;FC 900 C/B Exp NEX;2201;2014;601;4049705099;P18022023;-20;CB;2023/05/29;18:10:30;ID0485;CB;-20;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/01/16;2023/01/18;;;2048565963;124000017;FC 900 C/B Exp NEX;2201;2014;601;4047947208;P04092022;-18;MT;2023/01/27;10:38:28;ID0485;CB;-20;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/05/25;2023/05/26;;;2050047434;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049749985;P15052023;-16;MT;2023/05/31;10:26:37;ID0485;CB;-20;H;0;;;1100000001;;;1100000001;849784494;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23061;;
2023/05/25;2023/05/26;;;2050047434;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049749985;P08052023;-12;MT;2023/05/31;10:26:37;ID0485;CB;-15;H;0;;;1100000001;;;1100000001;849784494;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23061;;
2023/05/25;2023/05/26;;;2050047434;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049749985;P01052023;-3.2;MT;2023/05/31;10:26:37;ID0485;CB;-4;H;0;;;1100000001;;;1100000001;849784494;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23061;;
2023/05/25;2023/05/26;;;2050047434;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049749985;P18052023;-0.8;MT;2023/05/31;10:26:37;ID0485;CB;-1;H;0;;;1100000001;;;1100000001;849784494;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23061;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P17042023;-17.6;MT;2023/05/23;12:20:19;ID0485;CB;-22;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P21042023;-11.2;MT;2023/05/23;12:20:19;ID0485;CB;-14;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P22042023;-13.6;MT;2023/05/23;12:20:19;ID0485;CB;-17;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P23042023;-9.6;MT;2023/05/23;12:20:19;ID0485;CB;-12;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P16042023;-12.8;MT;2023/05/23;12:20:19;ID0485;CB;-16;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P13042023;-32;MT;2023/05/23;12:20:19;ID0485;CB;-40;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P02042023;-12.8;MT;2023/05/23;12:20:19;ID0485;CB;-16;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P01052023;-14.4;MT;2023/05/23;12:20:19;ID0485;CB;-18;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P18042023;-16;MT;2023/05/23;12:20:19;ID0485;CB;-20;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P20042023;-17.6;MT;2023/05/23;12:20:19;ID0485;CB;-22;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/05/23;2023/05/13;;;2049897594;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049608045;P27032023;-2.4;MT;2023/05/23;12:20:19;ID0485;CB;-3;H;0;;;1100000001;;;1100000001;849694968;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23051;;
2023/04/01;2023/04/01;;;2049453550;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049138284;P27032023;-9.6;MT;2023/04/17;11:42:01;ID0485;CB;-12;H;0;;;1100000001;;;1100000001;849358302;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23041;;
2023/04/01;2023/04/01;;;2049453550;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049138284;P23032023;-7.2;MT;2023/04/17;11:42:01;ID0485;CB;-9;H;0;;;1100000001;;;1100000001;849358302;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23041;;
2023/04/01;2023/04/01;;;2049453550;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049138284;P17122022;-11.2;MT;2023/04/17;11:42:01;ID0485;CB;-14;H;0;;;1100000001;;;1100000001;849358302;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23041;;
2023/04/01;2023/04/01;;;2049453550;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049138284;P04122022;-8;MT;2023/04/17;11:42:01;ID0485;CB;-10;H;0;;;1100000001;;;1100000001;849358302;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23041;;
2023/04/01;2023/04/01;;;2049453550;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049138284;P03122022;-16;MT;2023/04/17;11:42:01;ID0485;CB;-20;H;0;;;1100000001;;;1100000001;849358302;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23041;;
2023/04/01;2023/04/01;;;2049453550;124000019;FC 800 C/B Exp NEX;2201;2014;601;4049138284;P02122022;-12;MT;2023/04/17;11:42:01;ID0485;CB;-15;H;0;;;1100000001;;;1100000001;849358302;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23041;;
2023/02/24;2023/02/24;;;2049026091;124000019;FC 800 C/B Exp NEX;2201;2014;601;4048428190;P30102022;-4;MT;2023/02/28;15:28:32;ID0485;CB;-5;H;0;;;1100000001;;;1100000001;848599805;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23031;;
2023/02/24;2023/02/24;;;2049026091;124000019;FC 800 C/B Exp NEX;2201;2014;601;4048428190;P28102022;-10.4;MT;2023/02/28;15:28:32;ID0485;CB;-13;H;0;;;1100000001;;;1100000001;848599805;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23031;;
2023/02/24;2023/02/24;;;2049026091;124000019;FC 800 C/B Exp NEX;2201;2014;601;4048428190;P29102022;-17.6;MT;2023/02/28;15:28:32;ID0485;CB;-22;H;0;;;1100000001;;;1100000001;848599805;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23031;;
2023/01/04;2023/01/06;;;2048412868;124000019;FC 800 C/B Exp NEX;2201;2014;601;4047947167;P27102022;-12;MT;2023/01/27;10:32:21;ID0485;CB;-15;H;0;;;1100000001;;;1100000001;848345550;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23011;;
2023/01/04;2023/01/06;;;2048412868;124000019;FC 800 C/B Exp NEX;2201;2014;601;4047947167;P28102022;-4;MT;2023/01/27;10:32:21;ID0485;CB;-5;H;0;;;1100000001;;;1100000001;848345550;ZEXO;1100000001;AJINOMOTO CO., INC.;IM-23011;;
2023/06/08;2023/06/10;;;2050195282;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4050019396;P19052023;-23.65;MT;2023/06/20;15:50:16;ID0485;BAG;-946;H;0;;;1100000001;;;1100000001;849781139;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230605;;
2023/06/08;2023/06/10;;;2050195282;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4050019396;P22052023;-18.35;MT;2023/06/20;15:50:16;ID0485;BAG;-734;H;0;;;1100000001;;;1100000001;849781139;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230605;;
2023/05/25;2023/05/26;;;2050047470;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703509;P06052023;-19.4;MT;2023/05/29;12:51:37;ID0485;BAG;-776;H;0;;;1100000001;;;1100000001;849779875;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230533;;
2023/05/25;2023/05/26;;;2050047470;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703509;P09052023;-21;MT;2023/05/29;12:51:37;ID0485;BAG;-840;H;0;;;1100000001;;;1100000001;849779875;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230533;;
2023/05/25;2023/05/26;;;2050047470;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703509;P19052023;-1.6;MT;2023/05/29;12:51:37;ID0485;BAG;-64;H;0;;;1100000001;;;1100000001;849779875;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230533;;
2023/05/23;2023/05/26;;;2050047158;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703502;P04052023;-19.4;MT;2023/05/29;12:49:40;ID0485;BAG;-776;H;0;;;1100000001;;;1100000001;849779874;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230532;;
2023/05/23;2023/05/26;;;2050047158;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703502;P06052023;-1.6;MT;2023/05/29;12:49:40;ID0485;BAG;-64;H;0;;;1100000001;;;1100000001;849779874;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230532;;
